occurrenceID,eventID,measurementType,measurementValue,measurementUnit,measurementUnitID,measurementTypeID
AMBON_Zooplankton_2017_ML6.9_?_Cerianthus_?_?_TWINRING_150UM_MICROSCOPY_0.0002,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.112,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Aglantha_digitale_?_?_TWINRING_150UM_MICROSCOPY_0.0006,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.112,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Pseudocalanus_male_male_TWINRING_150UM_MICROSCOPY_0.0006,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.223,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Acartia_?_?_TWINRING_150UM_MICROSCOPY_0.0007,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.893,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Gastropoda_larvae_?_TWINRING_150UM_MICROSCOPY_0.0007,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],1.786,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Cyclopoida_nauplii_?_TWINRING_150UM_MICROSCOPY_0.0011,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.893,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Fritillaria_borealis_?_?_TWINRING_150UM_MICROSCOPY_0.0011,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],4.02,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Amphipoda_?_?_TWINRING_150UM_MICROSCOPY_0.0012,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.056,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Rathkea_octopunctata_?_?_TWINRING_150UM_MICROSCOPY_0.0014,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.167,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Ophiuroidea_larvae_?_TWINRING_150UM_MICROSCOPY_0.0017,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],2.68,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Pseudocalanus_newmani_?_?_TWINRING_150UM_MICROSCOPY_0.0017,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.447,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Pseudocalanus_acuspes_?_?_TWINRING_150UM_MICROSCOPY_0.0025,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.447,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Calanoida_nauplii_?_TWINRING_150UM_MICROSCOPY_0.0031,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],5.359,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Bivalvia_?_?_TWINRING_150UM_MICROSCOPY_0.0041,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],16.525,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Oikopleura_vanhoeffeni_?_?_TWINRING_150UM_MICROSCOPY_0.0048,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],8.486,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Obelia_longissima_?_?_TWINRING_150UM_MICROSCOPY_0.0068,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.056,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Cirripedia_nauplii_?_TWINRING_150UM_MICROSCOPY_0.0072,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],2.68,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Triconia_borealis_?_?_TWINRING_150UM_MICROSCOPY_0.015,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],5.359,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Hyperiidae_?_?_TWINRING_150UM_MICROSCOPY_0.0169,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.391,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Clione_limacina_?_?_TWINRING_150UM_MICROSCOPY_0.0323,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.112,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Oithona_similis_?_?_TWINRING_150UM_MICROSCOPY_0.0391,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],32.156,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Halitholus_cirratus_?_?_TWINRING_150UM_MICROSCOPY_0.0393,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.056,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Parasagitta_elegans_?_?_TWINRING_150UM_MICROSCOPY_0.0659,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],2.233,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Paguridae_zoea_?_TWINRING_150UM_MICROSCOPY_0.0785,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.167,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Pandalidae_?_?_TWINRING_150UM_MICROSCOPY_0.093,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.056,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Hippolytidae_?_?_TWINRING_150UM_MICROSCOPY_0.095,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.112,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Aeginopsis_laurentii_?_?_TWINRING_150UM_MICROSCOPY_0.1117,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.167,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Pseudocalanus_?_?_TWINRING_150UM_MICROSCOPY_0.1387,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],111.653,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Brachyura_zoea_?_TWINRING_150UM_MICROSCOPY_0.156,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.67,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Polychaeta_larvae_?_TWINRING_150UM_MICROSCOPY_0.1593,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],29.476,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Mertensia_ovum_?_?_TWINRING_150UM_MICROSCOPY_0.1775,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.167,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Clione_limacina_?_?_TWINRING_150UM_MICROSCOPY_0.2615,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.112,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Aglantha_digitale_?_?_TWINRING_150UM_MICROSCOPY_0.6522,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.447,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Ctenophora_?_?_TWINRING_150UM_MICROSCOPY_1.5415,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],0.056,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Parasagitta_elegans_?_?_TWINRING_150UM_MICROSCOPY_3.3493,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],2.568,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Calanus_glacialis_marshallae_?_?_TWINRING_150UM_MICROSCOPY_9.6657,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],24.117,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML6.9_?_Cirripedia_cyprid_?_TWINRING_150UM_MICROSCOPY_17.8266,AMBON_Zooplankton_2017_ML6.9_2017-08-22T03:47:00Z,Abundance_[#/m3],1057.579,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Ophiuroidea_larvae_?_TWINRING_150UM_MICROSCOPY_0.0007,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],2.212,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Gammaridae_?_?_TWINRING_150UM_MICROSCOPY_0.002,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],0.069,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Fritillaria_borealis_?_?_TWINRING_150UM_MICROSCOPY_0.0022,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],8.849,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Acartia_?_?_TWINRING_150UM_MICROSCOPY_0.0067,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],6.637,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Cirripedia_nauplii_?_TWINRING_150UM_MICROSCOPY_0.0083,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],11.061,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Harpacticoida_?_?_TWINRING_150UM_MICROSCOPY_0.0096,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],6.637,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Microsetella_?_?_TWINRING_150UM_MICROSCOPY_0.0103,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],6.637,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Pseudocalanus_newmani_?_?_TWINRING_150UM_MICROSCOPY_0.0175,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],4.425,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Triconia_borealis_?_?_TWINRING_150UM_MICROSCOPY_0.0279,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],11.061,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Acartia_longiremis_?_?_TWINRING_150UM_MICROSCOPY_0.0327,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],6.637,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Bivalvia_?_?_TWINRING_150UM_MICROSCOPY_0.0357,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],143.797,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Oikopleura_vanhoeffeni_?_?_TWINRING_150UM_MICROSCOPY_0.0442,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],0.553,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Centropages_abdominalis_?_?_TWINRING_150UM_MICROSCOPY_0.0593,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],26.547,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Pseudocalanus_male_male_TWINRING_150UM_MICROSCOPY_0.0676,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],17.698,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Gastropoda_larvae_?_TWINRING_150UM_MICROSCOPY_0.0678,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],362.81,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Brachyura_zoea_?_TWINRING_150UM_MICROSCOPY_0.0878,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],0.415,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Pseudocalanus_minutus_?_?_TWINRING_150UM_MICROSCOPY_0.0915,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],6.637,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Hippolytidae_?_?_TWINRING_150UM_MICROSCOPY_0.1108,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],0.069,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Calanoida_nauplii_?_TWINRING_150UM_MICROSCOPY_0.1294,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],247.772,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Aglantha_digitale_?_?_TWINRING_150UM_MICROSCOPY_0.1599,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],0.069,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Paguridae_zoea_?_TWINRING_150UM_MICROSCOPY_0.2114,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],0.484,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Thysanoessa_raschii_?_?_TWINRING_150UM_MICROSCOPY_0.2446,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],0.069,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Cirripedia_cyprid_?_TWINRING_150UM_MICROSCOPY_0.2683,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],17.698,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Eucalanus_bungii_?_?_TWINRING_150UM_MICROSCOPY_0.2866,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],2.074,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Neocalanus_flemingeri_?_?_TWINRING_150UM_MICROSCOPY_0.3009,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],0.415,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Polychaeta_larvae_?_TWINRING_150UM_MICROSCOPY_0.4982,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],121.674,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Themisto_pacifica_?_?_TWINRING_150UM_MICROSCOPY_0.5459,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],1.037,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Pseudocalanus_acuspes_?_?_TWINRING_150UM_MICROSCOPY_0.8428,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],110.613,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Parasagitta_elegans_?_?_TWINRING_150UM_MICROSCOPY_0.8628,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],4.978,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Thysanoessa_inermis_?_?_TWINRING_150UM_MICROSCOPY_1.0516,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],0.138,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Pseudocalanus_?_?_TWINRING_150UM_MICROSCOPY_1.3438,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],619.431,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Euphausiacea_furcilia_?_TWINRING_150UM_MICROSCOPY_1.4075,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],10.508,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Neocalanus_cristatus_?_?_TWINRING_150UM_MICROSCOPY_1.5955,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],0.346,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Oithona_similis_?_?_TWINRING_150UM_MICROSCOPY_1.6161,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],1468.937,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Neocalanus_plumchrus_?_?_TWINRING_150UM_MICROSCOPY_1.6996,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],2.351,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Decapoda_megalopa_?_TWINRING_150UM_MICROSCOPY_3.0626,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],1.59,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Euphausiacea_juvenile_?_TWINRING_150UM_MICROSCOPY_6.8291,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],10.508,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Calanus_glacialis_marshallae_?_?_TWINRING_150UM_MICROSCOPY_7.545,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],24.888,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_DBO3.5_?_Parasagitta_elegans_?_?_TWINRING_150UM_MICROSCOPY_11.1473,AMBON_Zooplankton_2017_DBO3.5_2017-08-22T03:47:00Z,Abundance_[#/m3],18.251,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML4.3_?_Echinodermata_larvae_?_TWINRING_150UM_MICROSCOPY_0.0001,AMBON_Zooplankton_2017_ML4.3_2017-08-22T03:47:00Z,Abundance_[#/m3],2.039,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML4.3_?_Acartia_?_?_TWINRING_150UM_MICROSCOPY_0.0002,AMBON_Zooplankton_2017_ML4.3_2017-08-22T03:47:00Z,Abundance_[#/m3],0.51,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
