eventID,occurrenceID,measurementType,measurementValue,measurementUnit,measurementUnitID
JE213N1,hakai-jsp-U5415,fork length,120,mm,"NA"
JE213N1,hakai-jsp-U5416,fork length,145,mm,"NA"
JE195N1,hakai-jsp-U5417,fork length,122,mm,"NA"
JE195N1,hakai-jsp-U5418,fork length,113,mm,"NA"
JE195N1,hakai-jsp-U5419,fork length,113,mm,"NA"
JE195N1,hakai-jsp-U5420,fork length,112,mm,"NA"
JE195N1,hakai-jsp-U5421,fork length,118,mm,"NA"
DE303N1,hakai-jsp-U5389,fork length,100,mm,"NA"
DE303N1,hakai-jsp-U5390,fork length,107,mm,"NA"
DE303N1,hakai-jsp-U5391,fork length,100,mm,"NA"
DE303N1,hakai-jsp-U5392,fork length,112,mm,"NA"
DE303N1,hakai-jsp-U5393,fork length,102,mm,"NA"
DE303N1,hakai-jsp-U5394,fork length,101,mm,"NA"
JE283N1,hakai-jsp-U5395,fork length,120,mm,"NA"
JE283N1,hakai-jsp-U5396,fork length,113,mm,"NA"
JE283N1,hakai-jsp-U5397,fork length,115,mm,"NA"
JE283N1,hakai-jsp-U5398,fork length,111,mm,"NA"
JE283N1,hakai-jsp-U5399,fork length,116,mm,"NA"
JE283N1,hakai-jsp-U5400,fork length,120,mm,"NA"
JE283N1,hakai-jsp-U5401,fork length,118,mm,"NA"
JE283N1,hakai-jsp-U5402,fork length,117,mm,"NA"
JE283N1,hakai-jsp-U5403,fork length,119,mm,"NA"
JE283N1,hakai-jsp-U5404,fork length,114,mm,"NA"
DE287N1,hakai-jsp-U5405,fork length,94,mm,"NA"
DE276N1,hakai-jsp-U5422,fork length,64,mm,"NA"
DE276N1,hakai-jsp-U5423,fork length,81,mm,"NA"
DE276N1,hakai-jsp-U5424,fork length,88,mm,"NA"
DE276N1,hakai-jsp-U5425,fork length,73,mm,"NA"
DE276N1,hakai-jsp-U5426,fork length,75,mm,"NA"
DE276N1,hakai-jsp-U5427,fork length,71,mm,"NA"
DE276N1,hakai-jsp-U5428,fork length,68,mm,"NA"
DE276N1,hakai-jsp-U5429,fork length,73,mm,"NA"
DE276N1,hakai-jsp-U5430,fork length,73,mm,"NA"
DE276N1,hakai-jsp-U5431,fork length,56,mm,"NA"
JE173N1,hakai-jsp-U5432,fork length,134,mm,"NA"
JE173N1,hakai-jsp-U5433,fork length,134,mm,"NA"
JE173N1,hakai-jsp-U5434,fork length,144,mm,"NA"
JE173N1,hakai-jsp-U5435,fork length,130,mm,"NA"
JE173N1,hakai-jsp-U5436,fork length,129,mm,"NA"
JE173N1,hakai-jsp-U5462,fork length,141,mm,"NA"
JE173N1,hakai-jsp-U5463,fork length,126,mm,"NA"
JE173N1,hakai-jsp-U5464,fork length,132,mm,"NA"
DE327N1,hakai-jsp-U5315,fork length,112,mm,"NA"
DE327N1,hakai-jsp-U5316,fork length,101,mm,"NA"
DE327N1,hakai-jsp-U5317,fork length,110,mm,"NA"
DE327N1,hakai-jsp-U5318,fork length,108,mm,"NA"
DE327N1,hakai-jsp-U5319,fork length,123,mm,"NA"
DE327N1,hakai-jsp-U5320,fork length,103,mm,"NA"
DE327N1,hakai-jsp-U5321,fork length,107,mm,"NA"
DE287N1,hakai-jsp-U5406,fork length,84,mm,"NA"
DE287N1,hakai-jsp-U5407,fork length,87,mm,"NA"
DE287N1,hakai-jsp-U5408,fork length,102,mm,"NA"
DE287N1,hakai-jsp-U5409,fork length,85,mm,"NA"
DE287N1,hakai-jsp-U5410,fork length,85,mm,"NA"
DE287N1,hakai-jsp-U5411,fork length,85,mm,"NA"
DE287N1,hakai-jsp-U5437,fork length,89,mm,"NA"
DE287N1,hakai-jsp-U5438,fork length,87,mm,"NA"
DE287N1,hakai-jsp-U5439,fork length,77,mm,"NA"
JE213N1,hakai-jsp-U5440,fork length,137,mm,"NA"
JE213N1,hakai-jsp-U5441,fork length,134,mm,"NA"
JE213N1,hakai-jsp-U5442,fork length,134,mm,"NA"
JE213N1,hakai-jsp-U5443,fork length,140,mm,"NA"
JE213N1,hakai-jsp-U5444,fork length,147,mm,"NA"
JE213N1,hakai-jsp-U5445,fork length,133,mm,"NA"
JE213N1,hakai-jsp-U5446,fork length,145,mm,"NA"
JE213N1,hakai-jsp-U5447,fork length,129,mm,"NA"
JE213N1,hakai-jsp-U5448,fork length,146,mm,"NA"
JE213N1,hakai-jsp-U5449,fork length,123,mm,"NA"
JE421N2,hakai-jsp-U16791,fork length,89,mm,"NA"
JE421N2,hakai-jsp-U16792,fork length,89,mm,"NA"
JE421N2,hakai-jsp-U16793,fork length,96,mm,"NA"
JE421N2,hakai-jsp-U16794,fork length,103,mm,"NA"
JE421N2,hakai-jsp-U16795,fork length,89,mm,"NA"
JE421N2,hakai-jsp-U16796,fork length,96,mm,"NA"
JE421N2,hakai-jsp-U16797,fork length,92,mm,"NA"
JE421N2,hakai-jsp-U16798,fork length,93,mm,"NA"
JE421N2,hakai-jsp-U16799,fork length,91,mm,"NA"
JE421N2,hakai-jsp-U16800,fork length,91,mm,"NA"
JE419N1,hakai-jsp-U16701,fork length,103,mm,"NA"
JE419N1,hakai-jsp-U16702,fork length,89,mm,"NA"
JE419N1,hakai-jsp-U16703,fork length,95,mm,"NA"
JE419N1,hakai-jsp-U16704,fork length,114,mm,"NA"
JE419N1,hakai-jsp-U16705,fork length,106,mm,"NA"
JE419N1,hakai-jsp-U16706,fork length,94,mm,"NA"
JE420N1,hakai-jsp-U16751,fork length,134,mm,"NA"
JE420N1,hakai-jsp-U16752,fork length,143,mm,"NA"
JE420N1,hakai-jsp-U16753,fork length,130,mm,"NA"
JE420N1,hakai-jsp-U16754,fork length,129,mm,"NA"
JE420N1,hakai-jsp-U16755,fork length,118,mm,"NA"
JE420N1,hakai-jsp-U16756,fork length,133,mm,"NA"
JE420N1,hakai-jsp-U16757,fork length,136,mm,"NA"
JE420N1,hakai-jsp-U16758,fork length,121,mm,"NA"
JE173N1,hakai-jsp-U5465,fork length,131,mm,"NA"
JE173N1,hakai-jsp-U5466,fork length,135,mm,"NA"
JE421N1,hakai-jsp-U16761,fork length,119,mm,"NA"
JE421N1,hakai-jsp-U16762,fork length,100,mm,"NA"
JE421N1,hakai-jsp-U16763,fork length,91,mm,"NA"
JE421N1,hakai-jsp-U16764,fork length,98,mm,"NA"
JE421N1,hakai-jsp-U16765,fork length,93,mm,"NA"
JE421N1,hakai-jsp-U16766,fork length,97,mm,"NA"
JE421N1,hakai-jsp-U16767,fork length,95,mm,"NA"
JE421N1,hakai-jsp-U16891,fork length,99,mm,"NA"
JE421N1,hakai-jsp-U16892,fork length,126,mm,"NA"
JE421N1,hakai-jsp-U16893,fork length,127,mm,"NA"
JE421N1,hakai-jsp-U16894,fork length,136,mm,"NA"
JE421N1,hakai-jsp-U16895,fork length,122,mm,"NA"
JE421N1,hakai-jsp-U16896,fork length,129,mm,"NA"
JE421N1,hakai-jsp-U16897,fork length,100,mm,"NA"
JE421N1,hakai-jsp-U16898,fork length,102,mm,"NA"
JE421N1,hakai-jsp-U16899,fork length,97,mm,"NA"
JE421N1,hakai-jsp-U16900,fork length,135,mm,"NA"
JE419N1,hakai-jsp-U16707,fork length,88,mm,"NA"
JE419N1,hakai-jsp-U16708,fork length,97,mm,"NA"
JE419N1,hakai-jsp-U16709,fork length,101,mm,"NA"
JE419N1,hakai-jsp-U16710,fork length,92,mm,"NA"
JE421N2,hakai-jsp-U16921,fork length,90,mm,"NA"
JE421N2,hakai-jsp-U16922,fork length,95,mm,"NA"
JE421N2,hakai-jsp-U16923,fork length,98,mm,"NA"
DE532N3,hakai-jsp-U17351,fork length,133,mm,"NA"
DE532N3,hakai-jsp-U17352,fork length,111,mm,"NA"
DE532N3,hakai-jsp-U17353,fork length,128,mm,"NA"
DE532N3,hakai-jsp-U17354,fork length,111,mm,"NA"
DE532N3,hakai-jsp-U17355,fork length,119,mm,"NA"
DE532N3,hakai-jsp-U17356,fork length,138,mm,"NA"
DE532N3,hakai-jsp-U17357,fork length,129,mm,"NA"
DE532N3,hakai-jsp-U17358,fork length,111,mm,"NA"
DE532N3,hakai-jsp-U17359,fork length,124,mm,"NA"
DE532N3,hakai-jsp-U17360,fork length,121,mm,"NA"
JE422N1,hakai-jsp-U16951,fork length,109,mm,"NA"
JE422N1,hakai-jsp-U16952,fork length,125,mm,"NA"
JE422N1,hakai-jsp-U16953,fork length,139,mm,"NA"
JE422N1,hakai-jsp-U16954,fork length,133,mm,"NA"
JE422N1,hakai-jsp-U16955,fork length,130,mm,"NA"
DE523N3,hakai-jsp-U17421,fork length,118,mm,"NA"
DE523N3,hakai-jsp-U17422,fork length,117,mm,"NA"
DE523N3,hakai-jsp-U17423,fork length,112,mm,"NA"
DE523N3,hakai-jsp-U17424,fork length,111,mm,"NA"
DE523N3,hakai-jsp-U17425,fork length,117,mm,"NA"
DE523N3,hakai-jsp-U17426,fork length,129,mm,"NA"
DE523N3,hakai-jsp-U17427,fork length,105,mm,"NA"
DE523N3,hakai-jsp-U17429,fork length,97,mm,"NA"
DE523N3,hakai-jsp-U17430,fork length,108,mm,"NA"
JE417N1,hakai-jsp-U16992,fork length,103,mm,"NA"
JE417N1,hakai-jsp-U16993,fork length,101,mm,"NA"
DE523N3,hakai-jsp-U17191,fork length,129,mm,"NA"
DE523N3,hakai-jsp-U17192,fork length,112,mm,"NA"
DE523N3,hakai-jsp-U17193,fork length,109,mm,"NA"
DE523N3,hakai-jsp-U17194,fork length,109,mm,"NA"
DE523N3,hakai-jsp-U17195,fork length,111,mm,"NA"
DE523N3,hakai-jsp-U17196,fork length,124,mm,"NA"
DE523N3,hakai-jsp-U17197,fork length,104,mm,"NA"
DE523N3,hakai-jsp-U17198,fork length,120,mm,"NA"
DE523N3,hakai-jsp-U17199,fork length,110,mm,"NA"
DE523N3,hakai-jsp-U17200,fork length,151,mm,"NA"
DE523N3,hakai-jsp-U17428,fork length,135,mm,"NA"
JE418N1,hakai-jsp-U16881,fork length,140,mm,"NA"
JE418N1,hakai-jsp-U16882,fork length,116,mm,"NA"
JE422N2,hakai-jsp-U16931,fork length,139,mm,"NA"
JE422N2,hakai-jsp-U16932,fork length,126,mm,"NA"
JE422N2,hakai-jsp-U16933,fork length,126,mm,"NA"
JE422N2,hakai-jsp-U16934,fork length,130,mm,"NA"
JE422N2,hakai-jsp-U16935,fork length,115,mm,"NA"
JE422N2,hakai-jsp-U16936,fork length,126,mm,"NA"
JE422N2,hakai-jsp-U16937,fork length,132,mm,"NA"
DE523N3,hakai-jsp-U17411,fork length,109,mm,"NA"
DE523N3,hakai-jsp-U17412,fork length,106,mm,"NA"
DE523N3,hakai-jsp-U17413,fork length,102,mm,"NA"
DE523N3,hakai-jsp-U17414,fork length,115,mm,"NA"
DE523N3,hakai-jsp-U17415,fork length,134,mm,"NA"
DE523N3,hakai-jsp-U17416,fork length,108,mm,"NA"
JE423N2,hakai-jsp-U17941,fork length,95,mm,"NA"
JE423N2,hakai-jsp-U17942,fork length,100,mm,"NA"
JE423N2,hakai-jsp-U17943,fork length,97,mm,"NA"
JE423N2,hakai-jsp-U17944,fork length,87,mm,"NA"
JE417N1,hakai-jsp-U16991,fork length,96,mm,"NA"
JE417N1,hakai-jsp-U16994,fork length,103,mm,"NA"
JE417N1,hakai-jsp-U16995,fork length,106,mm,"NA"
JE417N1,hakai-jsp-U16996,fork length,99,mm,"NA"
JE417N1,hakai-jsp-U16997,fork length,100,mm,"NA"
JE417N1,hakai-jsp-U16998,fork length,111,mm,"NA"
JE417N1,hakai-jsp-U16999,fork length,105,mm,"NA"
JE417N1,hakai-jsp-U17000,fork length,104,mm,"NA"
DE522N1,hakai-jsp-U17233,fork length,111,mm,"NA"
DE522N1,hakai-jsp-U17261,fork length,116,mm,"NA"
DE522N1,hakai-jsp-U17262,fork length,131,mm,"NA"
DE522N1,hakai-jsp-U17263,fork length,111,mm,"NA"
DE522N1,hakai-jsp-U17264,fork length,111,mm,"NA"
DE522N1,hakai-jsp-U17265,fork length,136,mm,"NA"
DE522N1,hakai-jsp-U17266,fork length,133,mm,"NA"
DE522N1,hakai-jsp-U17267,fork length,140,mm,"NA"
DE522N1,hakai-jsp-U17268,fork length,127,mm,"NA"
DE522N1,hakai-jsp-U17269,fork length,123,mm,"NA"
DE522N1,hakai-jsp-U17270,fork length,132,mm,"NA"
DE520N3,hakai-jsp-U16291,fork length,124,mm,"NA"
DE520N3,hakai-jsp-U16292,fork length,118,mm,"NA"
DE520N3,hakai-jsp-U16293,fork length,108,mm,"NA"
DE520N3,hakai-jsp-U16294,fork length,102,mm,"NA"
DE520N3,hakai-jsp-U16295,fork length,97,mm,"NA"
DE520N3,hakai-jsp-U16296,fork length,114,mm,"NA"
DE520N3,hakai-jsp-U16297,fork length,112,mm,"NA"
DE520N3,hakai-jsp-U16298,fork length,89,mm,"NA"
JE417N1,hakai-jsp-U16511,fork length,122,mm,"NA"
JE417N1,hakai-jsp-U16512,fork length,101,mm,"NA"
JE418N1,hakai-jsp-U16883,fork length,111,mm,"NA"
JE418N1,hakai-jsp-U16884,fork length,133,mm,"NA"
JE418N1,hakai-jsp-U16885,fork length,100,mm,"NA"
JE418N1,hakai-jsp-U16886,fork length,111,mm,"NA"
JE418N1,hakai-jsp-U16887,fork length,128,mm,"NA"
JE418N1,hakai-jsp-U16888,fork length,147,mm,"NA"
JE418N1,hakai-jsp-U16889,fork length,136,mm,"NA"
JE418N1,hakai-jsp-U16890,fork length,140,mm,"NA"
DE521N1,hakai-jsp-U17091,fork length,105,mm,"NA"
DE521N1,hakai-jsp-U17092,fork length,139,mm,"NA"
DE521N1,hakai-jsp-U17097,fork length,101,mm,"NA"
DE521N1,hakai-jsp-U17098,fork length,112,mm,"NA"
DE521N1,hakai-jsp-U17099,fork length,107,mm,"NA"
DE521N1,hakai-jsp-U17100,fork length,117,mm,"NA"
DE522N1,hakai-jsp-U17231,fork length,119,mm,"NA"
DE522N1,hakai-jsp-U17232,fork length,146,mm,"NA"
DE522N1,hakai-jsp-U17234,fork length,127,mm,"NA"
DE522N1,hakai-jsp-U17235,fork length,129,mm,"NA"
DE522N1,hakai-jsp-U17236,fork length,128,mm,"NA"
DE522N1,hakai-jsp-U17237,fork length,114,mm,"NA"
DE522N1,hakai-jsp-U17238,fork length,115,mm,"NA"
DE522N1,hakai-jsp-U17239,fork length,112,mm,"NA"
DE522N1,hakai-jsp-U17240,fork length,124,mm,"NA"
DE521N1,hakai-jsp-U16011,fork length,124,mm,"NA"
DE521N1,hakai-jsp-U16012,fork length,115,mm,"NA"
DE521N1,hakai-jsp-U16013,fork length,122,mm,"NA"
DE521N1,hakai-jsp-U16014,fork length,112,mm,"NA"
DE521N1,hakai-jsp-U16015,fork length,98,mm,"NA"
DE521N1,hakai-jsp-U16016,fork length,112,mm,"NA"
DE521N1,hakai-jsp-U16017,fork length,108,mm,"NA"
DE521N1,hakai-jsp-U16018,fork length,106,mm,"NA"
DE521N1,hakai-jsp-U16019,fork length,118,mm,"NA"
DE521N1,hakai-jsp-U16020,fork length,123,mm,"NA"
JE417N1,hakai-jsp-U16513,fork length,97,mm,"NA"
JE417N1,hakai-jsp-U16514,fork length,107,mm,"NA"
JE417N1,hakai-jsp-U16515,fork length,102,mm,"NA"
JE417N1,hakai-jsp-U16516,fork length,96,mm,"NA"
JE417N1,hakai-jsp-U16517,fork length,125,mm,"NA"
JE417N1,hakai-jsp-U16518,fork length,94,mm,"NA"
JE417N1,hakai-jsp-U16519,fork length,101,mm,"NA"
JE417N1,hakai-jsp-U16520,fork length,106,mm,"NA"
DE513N2,hakai-jsp-U16151,fork length,105,mm,"NA"
DE513N2,hakai-jsp-U16152,fork length,98,mm,"NA"
DE513N2,hakai-jsp-U16153,fork length,104,mm,"NA"
DE513N2,hakai-jsp-U16154,fork length,133,mm,"NA"
DE513N2,hakai-jsp-U16155,fork length,121,mm,"NA"
DE513N2,hakai-jsp-U16156,fork length,88,mm,"NA"
DE513N2,hakai-jsp-U16157,fork length,119,mm,"NA"
DE513N2,hakai-jsp-U16158,fork length,92,mm,"NA"
DE513N2,hakai-jsp-U16159,fork length,88,mm,"NA"
DE513N2,hakai-jsp-U16160,fork length,95,mm,"NA"
DE513N2,hakai-jsp-U16341,fork length,91,mm,"NA"
DE513N2,hakai-jsp-U16342,fork length,95,mm,"NA"
DE513N2,hakai-jsp-U16343,fork length,115,mm,"NA"
DE513N2,hakai-jsp-U16344,fork length,164,mm,"NA"
DE513N2,hakai-jsp-U16350,fork length,142,mm,"NA"
DE521N1,hakai-jsp-U17093,fork length,105,mm,"NA"
DE521N1,hakai-jsp-U17094,fork length,112,mm,"NA"
DE521N1,hakai-jsp-U17095,fork length,114,mm,"NA"
DE521N1,hakai-jsp-U17096,fork length,112,mm,"NA"
JE414N1,hakai-jsp-U16661,fork length,117,mm,"NA"
JE414N1,hakai-jsp-U16662,fork length,102,mm,"NA"
JE414N1,hakai-jsp-U16663,fork length,88,mm,"NA"
JE414N1,hakai-jsp-U16664,fork length,101,mm,"NA"
JE414N1,hakai-jsp-U16665,fork length,94,mm,"NA"
JE414N1,hakai-jsp-U16666,fork length,104,mm,"NA"
JE414N1,hakai-jsp-U16667,fork length,97,mm,"NA"
JE414N1,hakai-jsp-U16668,fork length,104,mm,"NA"
JE414N1,hakai-jsp-U16669,fork length,99,mm,"NA"
JE414N1,hakai-jsp-U16670,fork length,97,mm,"NA"
JE417N1,hakai-jsp-U16971,fork length,95,mm,"NA"
JE417N1,hakai-jsp-U16972,fork length,100,mm,"NA"
JE417N1,hakai-jsp-U16973,fork length,97,mm,"NA"
JE417N1,hakai-jsp-U16974,fork length,86,mm,"NA"
JE417N1,hakai-jsp-U16975,fork length,107,mm,"NA"
JE417N1,hakai-jsp-U16976,fork length,97,mm,"NA"
JE417N1,hakai-jsp-U16977,fork length,109,mm,"NA"
JE417N1,hakai-jsp-U16978,fork length,94,mm,"NA"
JE417N1,hakai-jsp-U16979,fork length,100,mm,"NA"
JE417N1,hakai-jsp-U16980,fork length,98,mm,"NA"
DE513N2,hakai-jsp-U16345,fork length,107,mm,"NA"
DE513N2,hakai-jsp-U16346,fork length,139,mm,"NA"
DE513N2,hakai-jsp-U16347,fork length,145,mm,"NA"
DE513N2,hakai-jsp-U16348,fork length,145,mm,"NA"
DE513N2,hakai-jsp-U16349,fork length,103,mm,"NA"
JE418N1,hakai-jsp-U16501,fork length,125,mm,"NA"
JE418N1,hakai-jsp-U16502,fork length,125,mm,"NA"
JE418N1,hakai-jsp-U16504,fork length,120,mm,"NA"
JE418N1,hakai-jsp-U16508,fork length,105,mm,"NA"
JE418N1,hakai-jsp-U16509,fork length,92,mm,"NA"
JE414N1,hakai-jsp-U16711,fork length,115,mm,"NA"
JE414N1,hakai-jsp-U16712,fork length,122,mm,"NA"
JE414N1,hakai-jsp-U16713,fork length,103,mm,"NA"
JE414N1,hakai-jsp-U16714,fork length,97,mm,"NA"
JE414N1,hakai-jsp-U16715,fork length,96,mm,"NA"
JE414N1,hakai-jsp-U16716,fork length,109,mm,"NA"
JE414N1,hakai-jsp-U16717,fork length,126,mm,"NA"
JE414N1,hakai-jsp-U16718,fork length,102,mm,"NA"
JE414N1,hakai-jsp-U16719,fork length,99,mm,"NA"
JE414N1,hakai-jsp-U16720,fork length,96,mm,"NA"
DE513N2,hakai-jsp-U16161,fork length,150,mm,"NA"
DE513N2,hakai-jsp-U16162,fork length,150,mm,"NA"
DE513N2,hakai-jsp-U16163,fork length,103,mm,"NA"
DE513N2,hakai-jsp-U16164,fork length,89,mm,"NA"
DE513N2,hakai-jsp-U16165,fork length,141,mm,"NA"
DE513N2,hakai-jsp-U16166,fork length,144,mm,"NA"
DE513N2,hakai-jsp-U16167,fork length,127,mm,"NA"
DE513N2,hakai-jsp-U16168,fork length,92,mm,"NA"
DE513N2,hakai-jsp-U16169,fork length,142,mm,"NA"
DE513N2,hakai-jsp-U16170,fork length,159,mm,"NA"
DE517N2,hakai-jsp-U16191,fork length,128,mm,"NA"
DE517N2,hakai-jsp-U16192,fork length,125,mm,"NA"
DE517N2,hakai-jsp-U16193,fork length,120,mm,"NA"
DE517N2,hakai-jsp-U16194,fork length,105,mm,"NA"
DE517N2,hakai-jsp-U16195,fork length,124,mm,"NA"
DE517N2,hakai-jsp-U16196,fork length,116,mm,"NA"
DE517N2,hakai-jsp-U16197,fork length,114,mm,"NA"
JE418N1,hakai-jsp-U16503,fork length,105,mm,"NA"
JE418N1,hakai-jsp-U16505,fork length,136,mm,"NA"
JE418N1,hakai-jsp-U16506,fork length,113,mm,"NA"
JE418N1,hakai-jsp-U16507,fork length,117,mm,"NA"
JE418N1,hakai-jsp-U16510,fork length,118,mm,"NA"
JE414N1,hakai-jsp-U16801,fork length,94,mm,"NA"
JE414N1,hakai-jsp-U16802,fork length,97,mm,"NA"
JE414N1,hakai-jsp-U16803,fork length,108,mm,"NA"
JE414N1,hakai-jsp-U16804,fork length,106,mm,"NA"
JE414N1,hakai-jsp-U16805,fork length,103,mm,"NA"
JE414N1,hakai-jsp-U16806,fork length,92,mm,"NA"
JE414N1,hakai-jsp-U16807,fork length,100,mm,"NA"
JE414N1,hakai-jsp-U16808,fork length,113,mm,"NA"
JE414N1,hakai-jsp-U16809,fork length,109,mm,"NA"
JE414N1,hakai-jsp-U16810,fork length,99,mm,"NA"
DE531N1,hakai-jsp-U16141,fork length,100,mm,"NA"
DE531N1,hakai-jsp-U16142,fork length,92,mm,"NA"
DE531N1,hakai-jsp-U16143,fork length,91,mm,"NA"
DE531N1,hakai-jsp-U16144,fork length,89,mm,"NA"
DE531N1,hakai-jsp-U16145,fork length,100,mm,"NA"
DE531N1,hakai-jsp-U16146,fork length,92,mm,"NA"
DE531N1,hakai-jsp-U16147,fork length,103,mm,"NA"
DE531N1,hakai-jsp-U16148,fork length,90,mm,"NA"
DE531N1,hakai-jsp-U16149,fork length,98,mm,"NA"
DE531N1,hakai-jsp-U16150,fork length,96,mm,"NA"
DE517N2,hakai-jsp-U16198,fork length,118,mm,"NA"
DE517N2,hakai-jsp-U16199,fork length,111,mm,"NA"
DE517N2,hakai-jsp-U16200,fork length,145,mm,"NA"
DE531N1,hakai-jsp-U16351,fork length,110,mm,"NA"
DE531N1,hakai-jsp-U16352,fork length,82,mm,"NA"
DE531N1,hakai-jsp-U16353,fork length,101,mm,"NA"
DE531N1,hakai-jsp-U16354,fork length,88,mm,"NA"
DE531N1,hakai-jsp-U16355,fork length,88,mm,"NA"
DE531N1,hakai-jsp-U16356,fork length,95,mm,"NA"
DE531N1,hakai-jsp-U16181,fork length,97,mm,"NA"
DE531N1,hakai-jsp-U16182,fork length,98,mm,"NA"
DE531N1,hakai-jsp-U16183,fork length,92,mm,"NA"
DE531N1,hakai-jsp-U16184,fork length,118,mm,"NA"
DE531N1,hakai-jsp-U16185,fork length,91,mm,"NA"
DE531N1,hakai-jsp-U16186,fork length,88,mm,"NA"
DE531N1,hakai-jsp-U16187,fork length,83,mm,"NA"
DE531N1,hakai-jsp-U16188,fork length,91,mm,"NA"
DE531N1,hakai-jsp-U16189,fork length,86,mm,"NA"
DE531N1,hakai-jsp-U16190,fork length,91,mm,"NA"
DE517N2,hakai-jsp-U16251,fork length,109,mm,"NA"
DE517N2,hakai-jsp-U16252,fork length,125,mm,"NA"
DE517N2,hakai-jsp-U16253,fork length,115,mm,"NA"
DE517N2,hakai-jsp-U16254,fork length,125,mm,"NA"
DE517N2,hakai-jsp-U16255,fork length,116,mm,"NA"
DE517N2,hakai-jsp-U16256,fork length,119,mm,"NA"
DE517N2,hakai-jsp-U16257,fork length,128,mm,"NA"
DE517N2,hakai-jsp-U16258,fork length,106,mm,"NA"
DE517N2,hakai-jsp-U16259,fork length,132,mm,"NA"
DE521N1,hakai-jsp-U16021,fork length,115,mm,"NA"
DE521N1,hakai-jsp-U16022,fork length,118,mm,"NA"
DE521N1,hakai-jsp-U16023,fork length,108,mm,"NA"
DE521N1,hakai-jsp-U16024,fork length,127,mm,"NA"
DE531N1,hakai-jsp-U16357,fork length,92,mm,"NA"
DE531N1,hakai-jsp-U16358,fork length,88,mm,"NA"
DE531N1,hakai-jsp-U16359,fork length,89,mm,"NA"
DE531N1,hakai-jsp-U16360,fork length,87,mm,"NA"
JE418N1,hakai-jsp-U16541,fork length,124,mm,"NA"
JE418N1,hakai-jsp-U16542,fork length,114,mm,"NA"
JE418N1,hakai-jsp-U16543,fork length,141,mm,"NA"
JE402N1,hakai-jsp-U16781,fork length,145,mm,"NA"
JE402N1,hakai-jsp-U16782,fork length,149,mm,"NA"
JE402N1,hakai-jsp-U16783,fork length,184,mm,"NA"
JE423N1,hakai-jsp-U17891,fork length,147,mm,"NA"
DE519N1,hakai-jsp-U16121,fork length,124,mm,"NA"
DE519N1,hakai-jsp-U16122,fork length,109,mm,"NA"
DE519N1,hakai-jsp-U16123,fork length,116,mm,"NA"
DE514N1,hakai-jsp-U16453,fork length,97,mm,"NA"
DE534N2,hakai-jsp-U17041,fork length,129,mm,"NA"
DE536N1,hakai-jsp-U17071,fork length,126,mm,"NA"
DE536N1,hakai-jsp-U17072,fork length,110,mm,"NA"
DE522N1,hakai-jsp-U17271,fork length,127,mm,"NA"
DE522N1,hakai-jsp-U17272,fork length,130,mm,"NA"
DE522N1,hakai-jsp-U17273,fork length,111,mm,"NA"
DE522N1,hakai-jsp-U17274,fork length,119,mm,"NA"
DE522N1,hakai-jsp-U17275,fork length,120,mm,"NA"
DE522N1,hakai-jsp-U17276,fork length,132,mm,"NA"
DE522N1,hakai-jsp-U17277,fork length,121,mm,"NA"
DE522N1,hakai-jsp-U17278,fork length,124,mm,"NA"
DE522N1,hakai-jsp-U17279,fork length,158,mm,"NA"
DE522N1,hakai-jsp-U17280,fork length,124,mm,"NA"
JE418N1,hakai-jsp-U16544,fork length,130,mm,"NA"
JE418N1,hakai-jsp-U16545,fork length,130,mm,"NA"
JE418N1,hakai-jsp-U16546,fork length,113,mm,"NA"
JE418N1,hakai-jsp-U16547,fork length,112,mm,"NA"
JE418N1,hakai-jsp-U16548,fork length,132,mm,"NA"
JE418N1,hakai-jsp-U16549,fork length,118,mm,"NA"
JE418N1,hakai-jsp-U16550,fork length,113,mm,"NA"
JE419N1,hakai-jsp-U16621,fork length,97,mm,"NA"
JE419N1,hakai-jsp-U16622,fork length,96,mm,"NA"
JE419N1,hakai-jsp-U16623,fork length,95,mm,"NA"
JE419N1,hakai-jsp-U16624,fork length,85,mm,"NA"
JE419N1,hakai-jsp-U16625,fork length,103,mm,"NA"
JE419N1,hakai-jsp-U16626,fork length,91,mm,"NA"
JE422N1,hakai-jsp-U16911,fork length,115,mm,"NA"
JE422N1,hakai-jsp-U16912,fork length,109,mm,"NA"
JE422N1,hakai-jsp-U16913,fork length,106,mm,"NA"
JE422N1,hakai-jsp-U16914,fork length,102,mm,"NA"
JE422N1,hakai-jsp-U16915,fork length,111,mm,"NA"
JE422N1,hakai-jsp-U16916,fork length,103,mm,"NA"
JE422N1,hakai-jsp-U16917,fork length,104,mm,"NA"
DE514N1,hakai-jsp-U16451,fork length,102,mm,"NA"
DE514N1,hakai-jsp-U16452,fork length,101,mm,"NA"
DE514N1,hakai-jsp-U16454,fork length,96,mm,"NA"
JE422N2,hakai-jsp-U16581,fork length,120,mm,"NA"
JE422N2,hakai-jsp-U16582,fork length,126,mm,"NA"
JE422N2,hakai-jsp-U16583,fork length,130,mm,"NA"
JE422N2,hakai-jsp-U16584,fork length,135,mm,"NA"
JE422N2,hakai-jsp-U16585,fork length,112,mm,"NA"
JE426N1,hakai-jsp-U16901,fork length,158,mm,"NA"
DE541N1,hakai-jsp-U17122,fork length,149,mm,"NA"
DE541N1,hakai-jsp-U17123,fork length,135,mm,"NA"
