"","eventDate","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","maximumDepthInMeters","eventID","geodeticDatum","samplingEffort"
"3237",2015-06-26,52.06205,-128.41389,"0","5.1816","2015-06-26:HAKAI:CALVERT:MCMULLIN_NORTH_EDGE2:0","WGS84","30 metre transect"
"3238",2015-06-26,52.06205,-128.41389,"10","4.8768","2015-06-26:HAKAI:CALVERT:MCMULLIN_NORTH_EDGE2:10","WGS84","30 metre transect"
"3239",2015-06-26,52.06205,-128.41389,"20","4.8768","2015-06-26:HAKAI:CALVERT:MCMULLIN_NORTH_EDGE2:20","WGS84","30 metre transect"
"3240",2015-06-26,52.06205,-128.41389,"30","4.2672","2015-06-26:HAKAI:CALVERT:MCMULLIN_NORTH_EDGE2:30","WGS84","30 metre transect"
"3241",2015-06-26,52.05252,-128.40329,"0","1.8288","2015-06-26:HAKAI:CALVERT:MCMULLIN_SOUTH_INTERIOR5:0","WGS84","30 metre transect"
"3242",2015-06-26,52.05252,-128.40329,"10","1.8288","2015-06-26:HAKAI:CALVERT:MCMULLIN_SOUTH_INTERIOR5:10","WGS84","30 metre transect"
"3243",2015-06-26,52.05252,-128.40329,"20","1.8288","2015-06-26:HAKAI:CALVERT:MCMULLIN_SOUTH_INTERIOR5:20","WGS84","30 metre transect"
"3244",2015-06-26,52.05252,-128.40329,"30","1.8288","2015-06-26:HAKAI:CALVERT:MCMULLIN_SOUTH_INTERIOR5:30","WGS84","30 metre transect"
"3245",2015-06-26,52.05306,-128.40312,"0","1.8288","2015-06-26:HAKAI:CALVERT:MCMULLIN_SOUTH_INTERIOR6:0","WGS84","30 metre transect"
"3246",2015-06-26,52.05306,-128.40312,"10","2.1336","2015-06-26:HAKAI:CALVERT:MCMULLIN_SOUTH_INTERIOR6:10","WGS84","30 metre transect"
"3247",2015-06-26,52.05306,-128.40312,"20","2.1336","2015-06-26:HAKAI:CALVERT:MCMULLIN_SOUTH_INTERIOR6:20","WGS84","30 metre transect"
"3248",2015-06-26,52.05306,-128.40312,"30","2.4384","2015-06-26:HAKAI:CALVERT:MCMULLIN_SOUTH_INTERIOR6:30","WGS84","30 metre transect"
"3249",2015-07-07,51.67482341,-128.1194543,"0","6.7056","2015-07-07:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:0","WGS84","30 metre transect"
"3250",2015-07-07,51.67482341,-128.1194543,"5","6.7056","2015-07-07:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:5","WGS84","30 metre transect"
"3251",2015-07-07,51.67482341,-128.1194543,"10","6.7056","2015-07-07:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:10","WGS84","30 metre transect"
"3252",2015-07-07,51.67482341,-128.1194543,"15","6.4008","2015-07-07:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:15","WGS84","30 metre transect"
"3253",2015-07-07,51.67482341,-128.1194543,"20","6.4008","2015-07-07:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:20","WGS84","30 metre transect"
"3254",2015-07-07,51.67482341,-128.1194543,"25","6.4008","2015-07-07:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:25","WGS84","30 metre transect"
"3255",2015-07-07,51.67482341,-128.1194543,"30","6.4008","2015-07-07:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:30","WGS84","30 metre transect"
"3256",2015-07-07,51.67482341,-128.1194543,"35","6.7056","2015-07-07:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:35","WGS84","30 metre transect"
"3257",2015-07-07,51.67482341,-128.1194543,"40","6.7056","2015-07-07:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:40","WGS84","30 metre transect"
"3258",2017-06-13,51.64655924,-128.1191054,"10","1.7","2017-06-13:HAKAI:CALVERT:PRUTH_BAY_EDGE3:10","WGS84","30 metre transect"
"3259",2017-06-13,51.64655924,-128.1191054,"15","1.4","2017-06-13:HAKAI:CALVERT:PRUTH_BAY_EDGE3:15","WGS84","30 metre transect"
"3260",2017-11-22,51.67349206,-128.1180197,"15","8.7","2017-11-22:HAKAI:CALVERT:CHOKED_PASS_INTERIOR5:15","WGS84","30 metre transect"
"3261",2017-08-24,NA,NA,"10","2.1","2017-08-24:HAKAI:CALVERT:PRUTH_BAY_EDGE1:10","WGS84","30 metre transect"
"3262",2017-08-24,NA,NA,"15","2.1","2017-08-24:HAKAI:CALVERT:PRUTH_BAY_EDGE1:15","WGS84","30 metre transect"
"3263",2017-08-27,51.80937,-128.23384,"10","6.4","2017-08-27:HAKAI:CALVERT:TRIQUET_BAY_EDGE3:10","WGS84","30 metre transect"
"3264",2017-08-27,51.80937,-128.23384,"15","6.3","2017-08-27:HAKAI:CALVERT:TRIQUET_BAY_EDGE3:15","WGS84","30 metre transect"
"3265",2018-02-19,51.64474874,-128.1198408,"10","3.1","2018-02-19:HAKAI:CALVERT:PRUTH_BAY_INTERIOR6:10","WGS84","30 metre transect"
"3266",2018-02-19,51.64474874,-128.1198408,"15","3.3","2018-02-19:HAKAI:CALVERT:PRUTH_BAY_INTERIOR6:15","WGS84","30 metre transect"
"3267",2017-07-08,51.78031615,-127.8709314,"10","3.9","2017-07-08:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR5:10","WGS84","30 metre transect"
"3268",2017-07-08,51.78031615,-127.8709314,"15","4","2017-07-08:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR5:15","WGS84","30 metre transect"
"3269",2017-07-06,51.67482341,-128.1194543,"10","8","2017-07-06:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:10","WGS84","30 metre transect"
"3270",2017-07-06,51.67482341,-128.1194543,"15","7.9","2017-07-06:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:15","WGS84","30 metre transect"
"3271",2018-05-22,51.64655924,-128.1191054,"10","2.5","2018-05-22:HAKAI:CALVERT:PRUTH_BAY_EDGE3:10","WGS84","30 metre transect"
"3272",2018-05-22,51.64655924,-128.1191054,"15","2.2","2018-05-22:HAKAI:CALVERT:PRUTH_BAY_EDGE3:15","WGS84","30 metre transect"
"3273",2018-05-23,51.67349206,-128.1180197,"10","5.8","2018-05-23:HAKAI:CALVERT:CHOKED_PASS_INTERIOR5:10","WGS84","30 metre transect"
"3274",2018-05-23,51.67349206,-128.1180197,"15","6","2018-05-23:HAKAI:CALVERT:CHOKED_PASS_INTERIOR5:15","WGS84","30 metre transect"
"3275",2018-08-20,51.80861,-128.2471,"10","5.3","2018-08-20:HAKAI:CALVERT:TRIQUET_NORTH_INTERIOR4:10","WGS84","30 metre transect"
"3276",2018-08-20,51.80861,-128.2471,"15","5.3","2018-08-20:HAKAI:CALVERT:TRIQUET_NORTH_INTERIOR4:15","WGS84","30 metre transect"
"3277",2018-08-20,52.05306,-128.40312,"10","3.9","2018-08-20:HAKAI:CALVERT:MCMULLIN_SOUTH_INTERIOR6:10","WGS84","30 metre transect"
"3278",2018-08-20,52.05306,-128.40312,"15","4","2018-08-20:HAKAI:CALVERT:MCMULLIN_SOUTH_INTERIOR6:15","WGS84","30 metre transect"
"3279",2016-09-12,51.67453798,-128.1177728,"15","6.1","2016-09-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:15","WGS84","30 metre transect"
"3280",2016-09-12,51.67453798,-128.1177728,"10","6","2016-09-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:10","WGS84","30 metre transect"
"3281",2016-09-12,NA,NA,"15","4.3","2016-09-12:HAKAI:CALVERT:PRUTH_BAY_EDGE1:15","WGS84","30 metre transect"
"3282",2016-09-12,NA,NA,"10","4.5","2016-09-12:HAKAI:CALVERT:PRUTH_BAY_EDGE1:10","WGS84","30 metre transect"
"3283",2016-08-27,51.923982,-128.464071,"15","4.7","2016-08-27:HAKAI:CALVERT:GOOSE_SOUTHWEST_INTERIOR6:15","WGS84","30 metre transect"
"3284",2016-08-27,51.923982,-128.464071,"10","4.8","2016-08-27:HAKAI:CALVERT:GOOSE_SOUTHWEST_INTERIOR6:10","WGS84","30 metre transect"
"3285",2016-08-27,51.922786,-128.464532,"15","6.2","2016-08-27:HAKAI:CALVERT:GOOSE_SOUTHWEST_INTERIOR5:15","WGS84","30 metre transect"
"3286",2016-08-27,51.922786,-128.464532,"10","6.3","2016-08-27:HAKAI:CALVERT:GOOSE_SOUTHWEST_INTERIOR5:10","WGS84","30 metre transect"
"3287",2016-08-23,52.05201,-128.40317,"15","3","2016-08-23:HAKAI:CALVERT:MCMULLIN_SOUTH_INTERIOR4:15","WGS84","30 metre transect"
"3288",2016-08-23,52.05201,-128.40317,"10","3","2016-08-23:HAKAI:CALVERT:MCMULLIN_SOUTH_INTERIOR4:10","WGS84","30 metre transect"
"3289",2016-08-17,51.80825,-128.23649,"15","3.2","2016-08-17:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR6:15","WGS84","30 metre transect"
"3290",2016-08-17,51.80825,-128.23649,"10","3.1","2016-08-17:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR6:10","WGS84","30 metre transect"
"3291",2015-05-27,51.67492689,-128.1237431,"0","5.2","2015-05-27:HAKAI:CALVERT:CHOKED_PASS_EDGE3:0","WGS84","30 metre transect"
"3292",2015-05-27,51.67492689,-128.1237431,"5","5.5","2015-05-27:HAKAI:CALVERT:CHOKED_PASS_EDGE3:5","WGS84","30 metre transect"
"3293",2015-05-27,51.67492689,-128.1237431,"10","5.5","2015-05-27:HAKAI:CALVERT:CHOKED_PASS_EDGE3:10","WGS84","30 metre transect"
"3294",2015-05-27,51.67492689,-128.1237431,"15","5.5","2015-05-27:HAKAI:CALVERT:CHOKED_PASS_EDGE3:15","WGS84","30 metre transect"
"3295",2015-05-27,51.67492689,-128.1237431,"20","5.8","2015-05-27:HAKAI:CALVERT:CHOKED_PASS_EDGE3:20","WGS84","30 metre transect"
"3296",2015-05-27,51.67492689,-128.1237431,"25","5.8","2015-05-27:HAKAI:CALVERT:CHOKED_PASS_EDGE3:25","WGS84","30 metre transect"
"3297",2015-05-27,51.67492689,-128.1237431,"30","6.1","2015-05-27:HAKAI:CALVERT:CHOKED_PASS_EDGE3:30","WGS84","30 metre transect"
"3298",2015-05-27,51.67492689,-128.1237431,"35","6.1","2015-05-27:HAKAI:CALVERT:CHOKED_PASS_EDGE3:35","WGS84","30 metre transect"
"3299",2015-05-27,51.67492689,-128.1237431,"40","6.1","2015-05-27:HAKAI:CALVERT:CHOKED_PASS_EDGE3:40","WGS84","30 metre transect"
"3300",2017-11-22,51.67349206,-128.1180197,"10","8.6","2017-11-22:HAKAI:CALVERT:CHOKED_PASS_INTERIOR5:10","WGS84","30 metre transect"
"3301",2017-11-18,51.64532132,-128.1192523,"10","4.1","2017-11-18:HAKAI:CALVERT:PRUTH_BAY_INTERIOR5:10","WGS84","30 metre transect"
"3302",2017-11-18,51.64532132,-128.1192523,"15","4.1","2017-11-18:HAKAI:CALVERT:PRUTH_BAY_INTERIOR5:15","WGS84","30 metre transect"
"3303",2016-06-18,51.78173578,-127.8659518,"25","3.9","2016-06-18:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR4:25","WGS84","30 metre transect"
"3304",2016-06-18,51.78173578,-127.8659518,"20","4.1","2016-06-18:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR4:20","WGS84","30 metre transect"
"3305",2016-06-18,51.78173578,-127.8659518,"15","4.2","2016-06-18:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR4:15","WGS84","30 metre transect"
"3306",2016-06-18,51.78173578,-127.8659518,"10","4.2","2016-06-18:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR4:10","WGS84","30 metre transect"
"3307",2017-05-19,51.64474874,-128.1198408,"10","2.4","2017-05-19:HAKAI:CALVERT:PRUTH_BAY_INTERIOR6:10","WGS84","30 metre transect"
"3308",2017-05-19,51.64474874,-128.1198408,"15","2.3","2017-05-19:HAKAI:CALVERT:PRUTH_BAY_INTERIOR6:15","WGS84","30 metre transect"
"3309",2017-06-11,51.67453798,-128.1177728,"0","7.8","2017-06-11:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:0","WGS84","30 metre transect"
"3310",2017-06-11,51.67453798,-128.1177728,"5","7.7","2017-06-11:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:5","WGS84","30 metre transect"
"3311",2017-06-11,51.67453798,-128.1177728,"10","7.6","2017-06-11:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:10","WGS84","30 metre transect"
"3312",2017-06-11,51.67453798,-128.1177728,"15","7.8","2017-06-11:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:15","WGS84","30 metre transect"
"3313",2017-06-11,51.67453798,-128.1177728,"20","7.8","2017-06-11:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:20","WGS84","30 metre transect"
"3314",2017-06-11,51.67453798,-128.1177728,"25","7.8","2017-06-11:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:25","WGS84","30 metre transect"
"3315",2017-06-11,51.67453798,-128.1177728,"30","7.8","2017-06-11:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:30","WGS84","30 metre transect"
"3316",2017-06-13,51.64662622,-128.1197998,"10","1.4","2017-06-13:HAKAI:CALVERT:PRUTH_BAY_EDGE2:10","WGS84","30 metre transect"
"3317",2017-06-13,51.64662622,-128.1197998,"15","1.4","2017-06-13:HAKAI:CALVERT:PRUTH_BAY_EDGE2:15","WGS84","30 metre transect"
"3318",2017-06-12,51.78018656,-127.8706294,"10","3.9","2017-06-12:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:10","WGS84","30 metre transect"
"3319",2017-06-12,51.78018656,-127.8706294,"15","3.8","2017-06-12:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:15","WGS84","30 metre transect"
"3320",2017-05-19,51.67453798,-128.1177728,"10","6","2017-05-19:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:10","WGS84","30 metre transect"
"3321",2017-05-19,51.67453798,-128.1177728,"15","6","2017-05-19:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:15","WGS84","30 metre transect"
"3322",2018-06-19,51.67881951,-128.1147522,"10","2","2018-06-19:HAKAI:CALVERT:CHOKED_PASS_EDGE1:10","WGS84","30 metre transect"
"3323",2018-06-19,51.67881951,-128.1147522,"15","2.1","2018-06-19:HAKAI:CALVERT:CHOKED_PASS_EDGE1:15","WGS84","30 metre transect"
"3324",2018-06-19,51.67888847,-128.1259801,"10","2.6","2018-06-19:HAKAI:CALVERT:CHOKED_PASS_EDGE7:10","WGS84","30 metre transect"
"3325",2018-06-19,51.67888847,-128.1259801,"15","2.5","2018-06-19:HAKAI:CALVERT:CHOKED_PASS_EDGE7:15","WGS84","30 metre transect"
"3326",2018-08-11,51.78018656,-127.8706294,"10","4.4","2018-08-11:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:10","WGS84","30 metre transect"
"3327",2018-08-11,51.78018656,-127.8706294,"15","4.2","2018-08-11:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:15","WGS84","30 metre transect"
"3328",2018-08-20,51.80888,-128.24746,"10","5","2018-08-20:HAKAI:CALVERT:TRIQUET_NORTH_INTERIOR5:10","WGS84","30 metre transect"
"3329",2018-08-20,51.80888,-128.24746,"15","5.3","2018-08-20:HAKAI:CALVERT:TRIQUET_NORTH_INTERIOR5:15","WGS84","30 metre transect"
"3330",2018-08-19,51.67881951,-128.1147522,"10","3.6","2018-08-19:HAKAI:CALVERT:CHOKED_PASS_EDGE1:10","WGS84","30 metre transect"
"3331",2018-08-19,51.67881951,-128.1147522,"15","3.4","2018-08-19:HAKAI:CALVERT:CHOKED_PASS_EDGE1:15","WGS84","30 metre transect"
"3332",2016-08-27,51.924161,-128.461887,"15","4.5","2016-08-27:HAKAI:CALVERT:GOOSE_SOUTHWEST_EDGE1:15","WGS84","30 metre transect"
"3333",2016-08-27,51.924161,-128.461887,"10","4.3","2016-08-27:HAKAI:CALVERT:GOOSE_SOUTHWEST_EDGE1:10","WGS84","30 metre transect"
"3334",2016-08-25,51.67256649,-128.1172077,"15","5.5","2016-08-25:HAKAI:CALVERT:CHOKED_PASS_EDGE2:15","WGS84","30 metre transect"
"3335",2016-08-25,51.67256649,-128.1172077,"10","5.6","2016-08-25:HAKAI:CALVERT:CHOKED_PASS_EDGE2:10","WGS84","30 metre transect"
"3336",2016-08-22,51.80907,-128.24736,"15","3.9","2016-08-22:HAKAI:CALVERT:TRIQUET_NORTH_INTERIOR6:15","WGS84","30 metre transect"
"3337",2016-08-22,51.80907,-128.24736,"10","3.9","2016-08-22:HAKAI:CALVERT:TRIQUET_NORTH_INTERIOR6:10","WGS84","30 metre transect"
"3338",2016-08-22,51.80861,-128.2471,"15","4.7","2016-08-22:HAKAI:CALVERT:TRIQUET_NORTH_INTERIOR4:15","WGS84","30 metre transect"
"3339",2016-08-22,51.80861,-128.2471,"10","4.6","2016-08-22:HAKAI:CALVERT:TRIQUET_NORTH_INTERIOR4:10","WGS84","30 metre transect"
"3340",2016-08-18,NA,NA,"15","2.1","2016-08-18:HAKAI:CALVERT:PRUTH_BAY_EDGE1:15","WGS84","30 metre transect"
"3341",2016-08-18,NA,NA,"10","2.3","2016-08-18:HAKAI:CALVERT:PRUTH_BAY_EDGE1:10","WGS84","30 metre transect"
"3342",2016-08-17,51.80917,-128.23521,"15","4.1","2016-08-17:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR4:15","WGS84","30 metre transect"
"3343",2016-08-17,51.80917,-128.23521,"10","4.1","2016-08-17:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR4:10","WGS84","30 metre transect"
"3344",2016-06-20,51.67881951,-128.1147522,"15","2","2016-06-20:HAKAI:CALVERT:CHOKED_PASS_EDGE1:15","WGS84","30 metre transect"
"3345",2016-06-20,51.67881951,-128.1147522,"10","1.9","2016-06-20:HAKAI:CALVERT:CHOKED_PASS_EDGE1:10","WGS84","30 metre transect"
"3346",2016-06-16,51.64655924,-128.1191054,"15","4.7","2016-06-16:HAKAI:CALVERT:PRUTH_BAY_EDGE3:15","WGS84","30 metre transect"
"3347",2016-06-16,51.64655924,-128.1191054,"10","4.7","2016-06-16:HAKAI:CALVERT:PRUTH_BAY_EDGE3:10","WGS84","30 metre transect"
"3348",2018-06-20,51.64662622,-128.1197998,"10","2.4","2018-06-20:HAKAI:CALVERT:PRUTH_BAY_EDGE2:10","WGS84","30 metre transect"
"3349",2018-06-20,51.64662622,-128.1197998,"15","2.7","2018-06-20:HAKAI:CALVERT:PRUTH_BAY_EDGE2:15","WGS84","30 metre transect"
"3350",2015-06-24,51.80917,-128.23521,"0","1.8288","2015-06-24:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR4:0","WGS84","30 metre transect"
"3351",2015-06-24,51.80917,-128.23521,"5","1.524","2015-06-24:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR4:5","WGS84","30 metre transect"
"3352",2015-06-24,51.80917,-128.23521,"10","1.524","2015-06-24:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR4:10","WGS84","30 metre transect"
"3353",2015-06-24,51.80917,-128.23521,"15","1.524","2015-06-24:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR4:15","WGS84","30 metre transect"
"3354",2015-06-24,51.80917,-128.23521,"20","1.8288","2015-06-24:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR4:20","WGS84","30 metre transect"
"3355",2015-06-24,51.80917,-128.23521,"25","1.8288","2015-06-24:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR4:25","WGS84","30 metre transect"
"3356",2015-06-24,51.80917,-128.23521,"30","1.8288","2015-06-24:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR4:30","WGS84","30 metre transect"
"3357",2015-06-26,52.05242,-128.40283,"0","4.572","2015-06-26:HAKAI:CALVERT:MCMULLIN_SOUTH_EDGE1:0","WGS84","30 metre transect"
"3358",2015-06-26,52.05242,-128.40283,"10","4.572","2015-06-26:HAKAI:CALVERT:MCMULLIN_SOUTH_EDGE1:10","WGS84","30 metre transect"
"3359",2015-06-26,52.05242,-128.40283,"20","4.572","2015-06-26:HAKAI:CALVERT:MCMULLIN_SOUTH_EDGE1:20","WGS84","30 metre transect"
"3360",2015-06-26,52.05242,-128.40283,"30","3.048","2015-06-26:HAKAI:CALVERT:MCMULLIN_SOUTH_EDGE1:30","WGS84","30 metre transect"
"3361",2015-06-26,52.05121,-128.40337,"0","2.4384","2015-06-26:HAKAI:CALVERT:MCMULLIN_SOUTH_EDGE3:0","WGS84","30 metre transect"
"3362",2015-06-26,52.05121,-128.40337,"10","2.7432","2015-06-26:HAKAI:CALVERT:MCMULLIN_SOUTH_EDGE3:10","WGS84","30 metre transect"
"3363",2015-06-26,52.05121,-128.40337,"20","2.7432","2015-06-26:HAKAI:CALVERT:MCMULLIN_SOUTH_EDGE3:20","WGS84","30 metre transect"
"3364",2015-06-26,52.05121,-128.40337,"30","3.048","2015-06-26:HAKAI:CALVERT:MCMULLIN_SOUTH_EDGE3:30","WGS84","30 metre transect"
"3365",2015-06-26,52.06138,-128.41264,"0","2.4384","2015-06-26:HAKAI:CALVERT:MCMULLIN_NORTH_INTERIOR4:0","WGS84","30 metre transect"
"3366",2015-06-26,52.06138,-128.41264,"10","2.1336","2015-06-26:HAKAI:CALVERT:MCMULLIN_NORTH_INTERIOR4:10","WGS84","30 metre transect"
"3367",2015-06-26,52.06138,-128.41264,"20","2.1336","2015-06-26:HAKAI:CALVERT:MCMULLIN_NORTH_INTERIOR4:20","WGS84","30 metre transect"
"3368",2015-06-26,52.06138,-128.41264,"30","2.1336","2015-06-26:HAKAI:CALVERT:MCMULLIN_NORTH_INTERIOR4:30","WGS84","30 metre transect"
"3369",2015-06-28,51.92255,-128.45374,"0","6.7056","2015-06-28:HAKAI:CALVERT:GOOSE_SOUTHEAST_EDGE2:0","WGS84","30 metre transect"
"3370",2015-06-28,51.92255,-128.45374,"10","6.7056","2015-06-28:HAKAI:CALVERT:GOOSE_SOUTHEAST_EDGE2:10","WGS84","30 metre transect"
"3371",2015-06-28,51.92255,-128.45374,"20","6.7056","2015-06-28:HAKAI:CALVERT:GOOSE_SOUTHEAST_EDGE2:20","WGS84","30 metre transect"
"3372",2015-06-28,51.92255,-128.45374,"30","6.7056","2015-06-28:HAKAI:CALVERT:GOOSE_SOUTHEAST_EDGE2:30","WGS84","30 metre transect"
"3373",2015-06-28,51.92274,-128.44917,"0","5.1816","2015-06-28:HAKAI:CALVERT:GOOSE_SOUTHEAST_EDGE3:0","WGS84","30 metre transect"
"3374",2015-06-28,51.92274,-128.44917,"10","5.1816","2015-06-28:HAKAI:CALVERT:GOOSE_SOUTHEAST_EDGE3:10","WGS84","30 metre transect"
"3375",2015-06-28,51.92274,-128.44917,"20","4.2672","2015-06-28:HAKAI:CALVERT:GOOSE_SOUTHEAST_EDGE3:20","WGS84","30 metre transect"
"3376",2015-06-28,51.92274,-128.44917,"30","4.572","2015-06-28:HAKAI:CALVERT:GOOSE_SOUTHEAST_EDGE3:30","WGS84","30 metre transect"
"3377",2017-07-03,NA,NA,"10","3.5","2017-07-03:HAKAI:CALVERT:PRUTH_BAY_EDGE1:10","WGS84","30 metre transect"
"3378",2017-07-03,NA,NA,"15","3.3","2017-07-03:HAKAI:CALVERT:PRUTH_BAY_EDGE1:15","WGS84","30 metre transect"
"3379",2017-08-24,51.64655924,-128.1191054,"10","2.5","2017-08-24:HAKAI:CALVERT:PRUTH_BAY_EDGE3:10","WGS84","30 metre transect"
"3380",2017-08-24,51.64655924,-128.1191054,"15","2.6","2017-08-24:HAKAI:CALVERT:PRUTH_BAY_EDGE3:15","WGS84","30 metre transect"
"3381",2017-09-01,51.78031615,-127.8709314,"10","3.6","2017-09-01:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR5:10","WGS84","30 metre transect"
"3382",2017-09-01,51.78031615,-127.8709314,"15","3.5","2017-09-01:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR5:15","WGS84","30 metre transect"
"3383",2017-09-05,51.77933677,-127.8720627,"10","4.2","2017-09-05:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR6:10","WGS84","30 metre transect"
"3384",2017-09-05,51.77933677,-127.8720627,"15","4.5","2017-09-05:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR6:15","WGS84","30 metre transect"
"3385",2018-05-24,51.7792583,-127.8718733,"10","4","2018-05-24:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE3:10","WGS84","30 metre transect"
"3386",2018-05-24,51.7792583,-127.8718733,"15","4.1","2018-05-24:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE3:15","WGS84","30 metre transect"
"3387",2018-05-23,51.67492689,-128.1237431,"10","5.1","2018-05-23:HAKAI:CALVERT:CHOKED_PASS_EDGE3:10","WGS84","30 metre transect"
"3388",2018-05-23,51.67492689,-128.1237431,"15","5.4","2018-05-23:HAKAI:CALVERT:CHOKED_PASS_EDGE3:15","WGS84","30 metre transect"
"3389",2018-06-18,51.67453798,-128.1177728,"10","7","2018-06-18:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:10","WGS84","30 metre transect"
"3390",2018-06-18,51.67453798,-128.1177728,"15","7.4","2018-06-18:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:15","WGS84","30 metre transect"
"3391",2018-06-18,51.67482341,-128.1194543,"10","7.2","2018-06-18:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:10","WGS84","30 metre transect"
"3392",2018-06-18,51.67482341,-128.1194543,"15","7.5","2018-06-18:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:15","WGS84","30 metre transect"
"3393",2016-09-12,51.64655924,-128.1191054,"15","4.8","2016-09-12:HAKAI:CALVERT:PRUTH_BAY_EDGE3:15","WGS84","30 metre transect"
"3394",2016-09-12,51.64655924,-128.1191054,"10","4.8","2016-09-12:HAKAI:CALVERT:PRUTH_BAY_EDGE3:10","WGS84","30 metre transect"
"3395",2016-08-23,52.05252,-128.40329,"15","1.4","2016-08-23:HAKAI:CALVERT:MCMULLIN_SOUTH_INTERIOR5:15","WGS84","30 metre transect"
"3396",2016-08-23,52.05252,-128.40329,"10","1.5","2016-08-23:HAKAI:CALVERT:MCMULLIN_SOUTH_INTERIOR5:10","WGS84","30 metre transect"
"3397",2016-06-16,51.64474874,-128.1198408,"15","3","2016-06-16:HAKAI:CALVERT:PRUTH_BAY_INTERIOR6:15","WGS84","30 metre transect"
"3398",2016-06-16,51.64474874,-128.1198408,"10","2.8","2016-06-16:HAKAI:CALVERT:PRUTH_BAY_INTERIOR6:10","WGS84","30 metre transect"
"3399",2015-05-27,51.67888847,-128.1259801,"0","4","2015-05-27:HAKAI:CALVERT:CHOKED_PASS_EDGE7:0","WGS84","30 metre transect"
"3400",2015-05-27,51.67888847,-128.1259801,"5","4","2015-05-27:HAKAI:CALVERT:CHOKED_PASS_EDGE7:5","WGS84","30 metre transect"
"3401",2015-05-27,51.67888847,-128.1259801,"10","4.6","2015-05-27:HAKAI:CALVERT:CHOKED_PASS_EDGE7:10","WGS84","30 metre transect"
"3402",2015-05-27,51.67888847,-128.1259801,"15","4.6","2015-05-27:HAKAI:CALVERT:CHOKED_PASS_EDGE7:15","WGS84","30 metre transect"
"3403",2015-05-27,51.67888847,-128.1259801,"20","4.3","2015-05-27:HAKAI:CALVERT:CHOKED_PASS_EDGE7:20","WGS84","30 metre transect"
"3404",2015-05-27,51.67888847,-128.1259801,"25","4","2015-05-27:HAKAI:CALVERT:CHOKED_PASS_EDGE7:25","WGS84","30 metre transect"
