occurrenceID,occurrenceStatus,basisOfRecord,organismID,eventDate,decimalLatitude,decimalLongitude,geodeticDatum,scientificName,scientificNameID,eventID,samplingProtocol,kingdom,taxonRank,lifeStage,sex,associatedReferences,coordinateUncertaintyInMeters,dataGeneralizations
ioos_atn_38553_2011-06-27T05:36:11Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-06-27T05:36:11Z,66.532,-163.048,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-06-27T05:36:11Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 3 records.
ioos_atn_38553_2011-06-28T03:03:22Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-06-28T03:03:22Z,66.627,-162.988,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-06-28T03:03:22Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-06-28T05:00:08Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-06-28T05:00:08Z,66.634,-163.002,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-06-28T05:00:08Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,first of 2 records.
ioos_atn_38553_2011-06-28T06:45:07Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-06-28T06:45:07Z,66.636,-163.072,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-06-28T06:45:07Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-06-28T07:23:57Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-06-28T07:23:57Z,66.631,-163.082,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-06-28T07:23:57Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-06-28T08:36:02Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-06-28T08:36:02Z,66.63,-163.072,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-06-28T08:36:02Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-06-28T09:04:12Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-06-28T09:04:12Z,66.617,-163.059,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-06-28T09:04:12Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,
ioos_atn_38553_2011-06-29T00:29:26Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-06-29T00:29:26Z,66.7,-163.172,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-06-29T00:29:26Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,first of 2 records.
ioos_atn_38553_2011-06-29T03:09:48Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-06-29T03:09:48Z,66.74,-163.152,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-06-29T03:09:48Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,first of 2 records.
ioos_atn_38553_2011-06-29T17:38:47Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-06-29T17:38:47Z,66.842,-163.6,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-06-29T17:38:47Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-06-29T18:06:09Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-06-29T18:06:09Z,66.86,-163.624,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-06-29T18:06:09Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-06-30T02:06:33Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-06-30T02:06:33Z,66.861,-163.661,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-06-30T02:06:33Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-06-30T04:36:27Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-06-30T04:36:27Z,66.937,-163.65,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-06-30T04:36:27Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-06-30T10:05:17Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-06-30T10:05:17Z,66.988,-163.93,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-06-30T10:05:17Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-01T01:02:21Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-01T01:02:21Z,67.031,-164.349,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-01T01:02:21Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-01T07:50:05Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-01T07:50:05Z,67.042,-164.584,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-01T07:50:05Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-07-01T15:35:51Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-01T15:35:51Z,67.083,-165.046,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-01T15:35:51Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,first of 3 records.
ioos_atn_38553_2011-07-02T07:42:23Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-02T07:42:23Z,67.429,-165.827,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-02T07:42:23Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-02T12:06:46Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-02T12:06:46Z,67.524,-165.951,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-02T12:06:46Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-07-02T13:32:11Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-02T13:32:11Z,67.563,-166.001,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-02T13:32:11Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-07-02T15:24:00Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-02T15:24:00Z,67.594,-166.067,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-02T15:24:00Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-07-02T16:51:50Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-02T16:51:50Z,67.624,-166.111,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-02T16:51:50Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-07-03T00:42:52Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-03T00:42:52Z,67.724,-166.456,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-03T00:42:52Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-07-03T01:09:17Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-03T01:09:17Z,67.726,-166.485,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-03T01:09:17Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-03T03:14:13Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-03T03:14:13Z,67.754,-166.589,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-03T03:14:13Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,first of 2 records.
ioos_atn_38553_2011-07-03T07:19:08Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-03T07:19:08Z,67.83,-166.746,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-03T07:19:08Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-04T10:27:18Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-04T10:27:18Z,68.531,-167.802,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-04T10:27:18Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-04T13:22:06Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-04T13:22:06Z,68.614,-167.901,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-04T13:22:06Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,first of 2 records.
ioos_atn_38553_2011-07-05T00:48:34Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-05T00:48:34Z,68.814,-167.235,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-05T00:48:34Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-05T01:15:53Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-05T01:15:53Z,68.799,-167.21,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-05T01:15:53Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-05T05:46:44Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-05T05:46:44Z,68.875,-166.734,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-05T05:46:44Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-05T07:07:39Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-05T07:07:39Z,68.88,-166.703,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-05T07:07:39Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-05T13:16:41Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-05T13:16:41Z,69.014,-166.442,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-05T13:16:41Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 2 records.
ioos_atn_38553_2011-07-06T01:45:55Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-06T01:45:55Z,69.275,-165.98,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-06T01:45:55Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-06T02:05:39Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-06T02:05:39Z,69.283,-165.986,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-06T02:05:39Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,first of 2 records.
ioos_atn_38553_2011-07-06T04:37:29Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-06T04:37:29Z,69.309,-165.892,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-06T04:37:29Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-06T06:18:21Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-06T06:18:21Z,69.322,-165.82,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-06T06:18:21Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-07-06T07:08:44Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-06T07:08:44Z,69.32,-165.812,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-06T07:08:44Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 2 records.
ioos_atn_38553_2011-07-06T09:40:17Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-06T09:40:17Z,69.341,-165.751,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-06T09:40:17Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-07-06T11:20:44Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-06T11:20:44Z,69.346,-165.787,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-06T11:20:44Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-07-07T00:54:05Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-07T00:54:05Z,69.399,-165.385,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-07T00:54:05Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-07T01:01:21Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-07T01:01:21Z,69.416,-165.368,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-07T01:01:21Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-07T04:54:31Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-07T04:54:31Z,69.43,-165.219,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-07T04:54:31Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-07T05:05:05Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-07T05:05:05Z,69.436,-165.189,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-07T05:05:05Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-07-07T13:02:46Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-07T13:02:46Z,69.543,-164.969,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-07T13:02:46Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-07T20:22:52Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-07T20:22:52Z,69.629,-164.92,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-07T20:22:52Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,first of 2 records.
ioos_atn_38553_2011-07-08T12:40:55Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-08T12:40:55Z,69.682,-164.257,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-08T12:40:55Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-07-09T02:34:30Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-09T02:34:30Z,69.818,-163.637,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-09T02:34:30Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-09T05:23:26Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-09T05:23:26Z,69.824,-163.632,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-09T05:23:26Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-07-09T06:57:06Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-09T06:57:06Z,69.835,-163.637,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-09T06:57:06Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-09T08:01:24Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-09T08:01:24Z,69.83,-163.663,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-09T08:01:24Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-07-09T10:51:51Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-09T10:51:51Z,69.85,-163.604,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-09T10:51:51Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-07-09T14:09:09Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-09T14:09:09Z,69.834,-163.621,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-09T14:09:09Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-07-09T15:51:15Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-09T15:51:15Z,69.825,-163.666,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-09T15:51:15Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-07-10T03:51:31Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-10T03:51:31Z,69.836,-163.661,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-10T03:51:31Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-10T06:34:13Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-10T06:34:13Z,69.857,-163.643,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-10T06:34:13Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-10T07:13:38Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-10T07:13:38Z,69.849,-163.635,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-10T07:13:38Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-07-10T12:21:32Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-10T12:21:32Z,69.858,-163.63,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-10T12:21:32Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-07-10T13:59:06Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-10T13:59:06Z,69.867,-163.589,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-10T13:59:06Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-07-10T14:02:19Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-10T14:02:19Z,69.87,-163.604,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-10T14:02:19Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-07-10T15:15:43Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-10T15:15:43Z,69.875,-163.589,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-10T15:15:43Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-07-11T00:11:33Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-11T00:11:33Z,69.857,-163.606,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-11T00:11:33Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,first of 2 records.
ioos_atn_38553_2011-07-11T01:49:20Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-11T01:49:20Z,69.863,-163.596,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-11T01:49:20Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 4 records.
ioos_atn_38553_2011-07-11T02:56:55Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-07-11T02:56:55Z,69.858,-163.605,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-07-11T02:56:55Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
